ticker,name,market
하이드로리튬,101670,KOSDAQ
아이에이,038880,KOSDAQ
고바이오랩,348150,KOSDAQ
AP헬스케어,109960,KOSDAQ
디티앤씨알오,383930,KOSDAQ
수젠텍,253840,KOSDAQ
에프엔에스테크,083500,KOSDAQ
베뉴지,019010,KOSDAQ
중앙백신,072020,KOSDAQ
라온피플,300120,KOSDAQ
에스엠코어,007820,KOSDAQ
인크로스,216050,KOSDAQ
엠투아이,347890,KOSDAQ
빅솔론,093190,KOSDAQ
셀리드,299660,KOSDAQ
아모텍,052710,KOSDAQ
휴비츠,065510,KOSDAQ
한국선재,025550,KOSDAQ
케이옥션,102370,KOSDAQ
대정화금,120240,KOSDAQ
인성정보,033230,KOSDAQ
코메론,049430,KOSDAQ
엔시스,333620,KOSDAQ
엔브이에이치코리아,067570,KOSDAQ
키이스트,054780,KOSDAQ
링네트,042500,KOSDAQ
유아이엘,049520,KOSDAQ
중앙에너비스,000440,KOSDAQ
비아트론,141000,KOSDAQ
엘컴텍,037950,KOSDAQ
미스터블루,207760,KOSDAQ
셀루메드,049180,KOSDAQ
하이딥,365590,KOSDAQ
메쎄이상,408920,KOSDAQ
오리콤,010470,KOSDAQ
메디아나,041920,KOSDAQ
라온텍,418420,KOSDAQ
우리산업,215360,KOSDAQ
지에스이,053050,KOSDAQ
데이원컴퍼니,373160,KOSDAQ
우리손에프앤지,073560,KOSDAQ
광림,014200,KOSDAQ
폴라리스AI파마,041910,KOSDAQ
씨티케이,260930,KOSDAQ
유일에너테크,340930,KOSDAQ
에이스토리,241840,KOSDAQ
지놈앤컴퍼니,314130,KOSDAQ
위지트,036090,KOSDAQ
스톰테크,352090,KOSDAQ
유라테크,048430,KOSDAQ
케이피에프,024880,KOSDAQ
크레오에스지,040350,KOSDAQ
모비스,250060,KOSDAQ
동아화성,041930,KOSDAQ
인스피언,465480,KOSDAQ
정상제이엘에스,040420,KOSDAQ
쓰리에이로직스,177900,KOSDAQ
엔피,291230,KOSDAQ
위메이드플레이,123420,KOSDAQ
화성밸브,039610,KOSDAQ
피제이전자,006140,KOSDAQ
로보로보,215100,KOSDAQ
레이저옵텍,199550,KOSDAQ
제이스텍,090470,KOSDAQ
알비더블유,361570,KOSDAQ
알티캐스트,085810,KOSDAQ
이닉스,452400,KOSDAQ
세명전기,017510,KOSDAQ
KCC건설,021320,KOSDAQ
오픈놀,440320,KOSDAQ
한컴위드,054920,KOSDAQ
다보링크,340360,KOSDAQ
퀀타매트릭스,317690,KOSDAQ
라이콤,388790,KOSDAQ
한켐,457370,KOSDAQ
액토즈소프트,052790,KOSDAQ
안국약품,001540,KOSDAQ
세종텔레콤,036630,KOSDAQ
제이엔케이글로벌,126880,KOSDAQ
제너셈,217190,KOSDAQ
국순당,043650,KOSDAQ
iMBC,052220,KOSDAQ
위더스제약,330350,KOSDAQ
지아이텍,382480,KOSDAQ
티움바이오,321550,KOSDAQ
큐에스아이,066310,KOSDAQ
에스넷,038680,KOSDAQ
네오크레마,311390,KOSDAQ
원익,032940,KOSDAQ
이건홀딩스,039020,KOSDAQ
컴퍼니케이,307930,KOSDAQ
아이엠티,451220,KOSDAQ
이녹스,088390,KOSDAQ
블랙야크아이앤씨,478560,KOSDAQ
제이씨케미칼,137950,KOSDAQ
사이냅소프트,466410,KOSDAQ
타이거일렉,219130,KOSDAQ
씨씨에스,066790,KOSDAQ
차백신연구소,261780,KOSDAQ
아미노로직스,074430,KOSDAQ
에프앤가이드,064850,KOSDAQ
윈팩,097800,KOSDAQ
비트컴퓨터,032850,KOSDAQ
덕우전자,263600,KOSDAQ
라이온켐텍,171120,KOSDAQ
제노레이,122310,KOSDAQ
아비코전자,036010,KOSDAQ
선바이오,067370,KOSDAQ
탑엔지니어링,065130,KOSDAQ
노랑풍선,104620,KOSDAQ
강동씨앤엘,198440,KOSDAQ
아이빔테크놀로지,460470,KOSDAQ
정다운,208140,KOSDAQ
세토피아,222810,KOSDAQ
현대공업,170030,KOSDAQ
핑거,163730,KOSDAQ
아셈스,136410,KOSDAQ
창해에탄올,004650,KOSDAQ
플레이디,237820,KOSDAQ
티비씨,033830,KOSDAQ
바이오스마트,038460,KOSDAQ
한성크린텍,066980,KOSDAQ
미래생명자원,218150,KOSDAQ
DXVX,180400,KOSDAQ
디바이스이엔지,187870,KOSDAQ
서한,011370,KOSDAQ
SCI평가정보,036120,KOSDAQ
윙입푸드,900340,KOSDAQ
에이프로,262260,KOSDAQ
진양제약,007370,KOSDAQ
옵티팜,153710,KOSDAQ
현대ADM,187660,KOSDAQ
이니텍,053350,KOSDAQ
데이타솔루션,263800,KOSDAQ
영화테크,265560,KOSDAQ
신신제약,002800,KOSDAQ
HRS,036640,KOSDAQ
오픈베이스,049480,KOSDAQ
스카이월드와이드,357880,KOSDAQ
코렌텍,104540,KOSDAQ
엑스페릭스,317770,KOSDAQ
녹십자엠에스,142280,KOSDAQ
비엠티,086670,KOSDAQ
오비고,352910,KOSDAQ
JW신약,067290,KOSDAQ
브이원텍,251630,KOSDAQ
참좋은여행,094850,KOSDAQ
코닉오토메이션,391710,KOSDAQ
우리넷,115440,KOSDAQ
NPX,222160,KOSDAQ
그린플러스,186230,KOSDAQ
대모,317850,KOSDAQ
피엔에이치테크,239890,KOSDAQ
상상인,038540,KOSDAQ
RF시스템즈,474610,KOSDAQ
아진엑스텍,059120,KOSDAQ
티디에스팜,464280,KOSDAQ
아이엘사이언스,307180,KOSDAQ
희림,037440,KOSDAQ
크라우드웍스,355390,KOSDAQ
한국컴퓨터,054040,KOSDAQ
포바이포,389140,KOSDAQ
피제이메탈,128660,KOSDAQ
블리츠웨이스튜디오,369370,KOSDAQ
티앤알바이오팹,246710,KOSDAQ
미래에셋드림스팩1호,442900,KOSDAQ
시그네틱스,033170,KOSDAQ
디케이락,105740,KOSDAQ
해성에어로보틱스,059270,KOSDAQ
모델솔루션,417970,KOSDAQ
서남,294630,KOSDAQ
SV인베스트먼트,289080,KOSDAQ
신일제약,012790,KOSDAQ
소마젠,950200,KOSDAQ
이노메트리,302430,KOSDAQ
코콤,015710,KOSDAQ
이오플로우,294090,KOSDAQ
상보,027580,KOSDAQ
동일금속,109860,KOSDAQ
덕신이피씨,090410,KOSDAQ
이렘,009730,KOSDAQ
오로라,039830,KOSDAQ
위드텍,348350,KOSDAQ
이엘씨,041520,KOSDAQ
금강철강,053260,KOSDAQ
PN풍년,024940,KOSDAQ
티플랙스,081150,KOSDAQ
마이크로컨텍솔,098120,KOSDAQ
피에스텍,002230,KOSDAQ
메가터치,446540,KOSDAQ
우림피티에스,101170,KOSDAQ
지엘팜텍,204840,KOSDAQ
심텍홀딩스,036710,KOSDAQ
폴라리스세원,234100,KOSDAQ
KS인더스트리,101000,KOSDAQ
드림씨아이에스,223250,KOSDAQ
KBI메탈,024840,KOSDAQ
잉크테크,049550,KOSDAQ
성호전자,043260,KOSDAQ
시공테크,020710,KOSDAQ
맥스트,377030,KOSDAQ
엠오티,413390,KOSDAQ
링크제니시스,219420,KOSDAQ
센코,347000,KOSDAQ
팬젠,222110,KOSDAQ
하스,450330,KOSDAQ
화인써키트,127980,KOSDAQ
라메디텍,462510,KOSDAQ
오르비텍,046120,KOSDAQ
디와이디,219550,KOSDAQ
유신,054930,KOSDAQ
유니테크노,241690,KOSDAQ
원티드랩,376980,KOSDAQ
엠투엔,033310,KOSDAQ
디젠스,113810,KOSDAQ
세원물산,024830,KOSDAQ
유틸렉스,263050,KOSDAQ
저스템,417840,KOSDAQ
나이스디앤비,130580,KOSDAQ
네오오토,212560,KOSDAQ
이삭엔지니어링,351330,KOSDAQ
하츠,066130,KOSDAQ
스톤브릿지벤처스,330730,KOSDAQ
모바일어플라이언스,087260,KOSDAQ
프리엠스,053160,KOSDAQ
씨앤투스,352700,KOSDAQ
팬엔터테인먼트,068050,KOSDAQ
흥국에프엔비,189980,KOSDAQ
유성티엔에스,024800,KOSDAQ
모베이스,101330,KOSDAQ
KCI,036670,KOSDAQ
아이언디바이스,464500,KOSDAQ
토탈소프트,045340,KOSDAQ
원익큐브,014190,KOSDAQ
아모센스,357580,KOSDAQ
피엔케이피부임상연구센타,347740,KOSDAQ
와이엠씨,155650,KOSDAQ
조광ILI,044060,KOSDAQ
아이진,185490,KOSDAQ
유니크,011320,KOSDAQ
보라티알,250000,KOSDAQ
NE능률,053290,KOSDAQ
아크솔루션스,203690,KOSDAQ
프로이천,321260,KOSDAQ
아스플로,159010,KOSDAQ
테라사이언스,073640,KOSDAQ
티사이언티픽,057680,KOSDAQ
진시스템,363250,KOSDAQ
브리지텍,064480,KOSDAQ
아이지넷,462980,KOSDAQ
슈프리마에이치큐,094840,KOSDAQ
아스타,246720,KOSDAQ
한일단조,024740,KOSDAQ
씨피시스템,413630,KOSDAQ
와이어블,065530,KOSDAQ
램테크놀러지,171010,KOSDAQ
에스씨디,042110,KOSDAQ
포인트엔지니어링,256630,KOSDAQ
경창산업,024910,KOSDAQ
삼현철강,017480,KOSDAQ
자연과환경,043910,KOSDAQ
모비데이즈,363260,KOSDAQ
에코볼트,097780,KOSDAQ
인스웨이브시스템즈,450520,KOSDAQ
엔지스테크널러지,208860,KOSDAQ
레몬,294140,KOSDAQ
오상자이엘,053980,KOSDAQ
홈캐스트,064240,KOSDAQ
바이브컴퍼니,301300,KOSDAQ
SCL사이언스,246960,KOSDAQ
코스맥스엔비티,222040,KOSDAQ
TJ미디어,032540,KOSDAQ
YBM넷,057030,KOSDAQ
우듬지팜,403490,KOSDAQ
베노티앤알,206400,KOSDAQ
에이테크솔루션,071670,KOSDAQ
제이엔비,452160,KOSDAQ
디지틀조선,033130,KOSDAQ
SDN,099220,KOSDAQ
성도이엔지,037350,KOSDAQ
한울BnC,214870,KOSDAQ
파라텍,033540,KOSDAQ
NEW,160550,KOSDAQ
아이큐어,175250,KOSDAQ
좋은사람들,033340,KOSDAQ
웨이버스,336060,KOSDAQ
한울반도체,320000,KOSDAQ
SM Life Design,063440,KOSDAQ
흥국,010240,KOSDAQ
머큐리,100590,KOSDAQ
린드먼아시아,277070,KOSDAQ
삼영엠텍,054540,KOSDAQ
구영테크,053270,KOSDAQ
트윔,290090,KOSDAQ
한국전자인증,041460,KOSDAQ
서린바이오,038070,KOSDAQ
한국비티비,219750,KOSDAQ
인포뱅크,039290,KOSDAQ
디알젬,263690,KOSDAQ
액트로,290740,KOSDAQ
한국가구,004590,KOSDAQ
알파홀딩스,117670,KOSDAQ
비아이매트릭스,413640,KOSDAQ
대한광통신,010170,KOSDAQ
푸른기술,094940,KOSDAQ
에스퓨얼셀,288620,KOSDAQ
푸드웰,005670,KOSDAQ
다원넥스뷰,323350,KOSDAQ
셀로맥스사이언스,471820,KOSDAQ
세아메카닉스,396300,KOSDAQ
인지디스플레,037330,KOSDAQ
케이사인,192250,KOSDAQ
센서뷰,321370,KOSDAQ
에이치시티,072990,KOSDAQ
딥마인드,223310,KOSDAQ
케이엘넷,039420,KOSDAQ
에이치엘사이언스,239610,KOSDAQ
픽셀플러스,087600,KOSDAQ
우리로,046970,KOSDAQ
대륙제관,004780,KOSDAQ
본느,226340,KOSDAQ
KH 건설,226360,KOSDAQ
웰크론,065950,KOSDAQ
씨엔알리서치,359090,KOSDAQ
제일바이오,052670,KOSDAQ
제일테크노스,038010,KOSDAQ
위즈코프,038620,KOSDAQ
푸드나무,290720,KOSDAQ
피플바이오,304840,KOSDAQ
동아엘텍,088130,KOSDAQ
티이엠씨씨엔에스,241790,KOSDAQ
국영지앤엠,006050,KOSDAQ
캠시스,050110,KOSDAQ
아이디피,332370,KOSDAQ
엘엠에스,073110,KOSDAQ
포시에스,189690,KOSDAQ
대창솔루션,096350,KOSDAQ
케이엔더블유,105330,KOSDAQ
일월지엠엘,178780,KOSDAQ
블루콤,033560,KOSDAQ
휴맥스,115160,KOSDAQ
재영솔루텍,049630,KOSDAQ
벡트,457600,KOSDAQ
파수,150900,KOSDAQ
삼화네트웍스,046390,KOSDAQ
씨유테크,376290,KOSDAQ
DGI,099520,KOSDAQ
미트박스,475460,KOSDAQ
웨이브일렉트로,095270,KOSDAQ
이엠넷,123570,KOSDAQ
이글벳,044960,KOSDAQ
가온그룹,078890,KOSDAQ
러셀,217500,KOSDAQ
코위버,056360,KOSDAQ
TS인베스트먼트,246690,KOSDAQ
뉴트리,270870,KOSDAQ
EDGC,245620,KOSDAQ
아이씨에이치,368600,KOSDAQ
캐리소프트,317530,KOSDAQ
디티씨,066670,KOSDAQ
한싹,430690,KOSDAQ
에너토크,019990,KOSDAQ
삼천리자전거,024950,KOSDAQ
고려제약,014570,KOSDAQ
대유,290380,KOSDAQ
나노브릭,286750,KOSDAQ
일지테크,019540,KOSDAQ
아이톡시,052770,KOSDAQ
엔비티,236810,KOSDAQ
모니터랩,434480,KOSDAQ
바이젠셀,308080,KOSDAQ
알리코제약,260660,KOSDAQ
대림제지,017650,KOSDAQ
효성오앤비,097870,KOSDAQ
파이오링크,170790,KOSDAQ
엑셀세라퓨틱스,373110,KOSDAQ
그리티,204020,KOSDAQ
이글루,067920,KOSDAQ
클라우드에어,036170,KOSDAQ
에코바이오,038870,KOSDAQ
나라엠앤디,051490,KOSDAQ
포스뱅크,105760,KOSDAQ
KX하이텍,052900,KOSDAQ
프롬바이오,377220,KOSDAQ
파워넷,037030,KOSDAQ
코디,080530,KOSDAQ
태양,053620,KOSDAQ
오토앤,353590,KOSDAQ
닷밀,464580,KOSDAQ
엔피디,198080,KOSDAQ
에쎈테크,043340,KOSDAQ
에스디생명공학,217480,KOSDAQ
대원,007680,KOSDAQ
스페코,013810,KOSDAQ
컬러레이,900310,KOSDAQ
코데즈컴바인,047770,KOSDAQ
버넥트,438700,KOSDAQ
이노뎁,303530,KOSDAQ
FSN,214270,KOSDAQ
지더블유바이텍,036180,KOSDAQ
서울리거,043710,KOSDAQ
옵트론텍,082210,KOSDAQ
산돌,419120,KOSDAQ
SG&G,040610,KOSDAQ
대주산업,003310,KOSDAQ
미투온,201490,KOSDAQ
현대에이치티,039010,KOSDAQ
에스코넥,096630,KOSDAQ
인지소프트,100030,KOSDAQ
엑스플러스,373200,KOSDAQ
알체라,347860,KOSDAQ
EG,037370,KOSDAQ
쏘닉스,088280,KOSDAQ
애니젠,196300,KOSDAQ
미디어젠,279600,KOSDAQ
예림당,036000,KOSDAQ
더블유에스아이,299170,KOSDAQ
에스에이티이엔지,351320,KOSDAQ
한독크린텍,256150,KOSDAQ
제이투케이바이오,420570,KOSDAQ
카스,016920,KOSDAQ
이상네트웍스,080010,KOSDAQ
RF머트리얼즈,327260,KOSDAQ
경남제약,053950,KOSDAQ
자비스,254120,KOSDAQ
우원개발,046940,KOSDAQ
진매트릭스,109820,KOSDAQ
시큐레터,418250,KOSDAQ
화신정공,126640,KOSDAQ
파인디앤씨,049120,KOSDAQ
비투엔,307870,KOSDAQ
뱅크웨어글로벌,199480,KOSDAQ
밸로프,331520,KOSDAQ
스코넥,276040,KOSDAQ
메가엠디,133750,KOSDAQ
자이글,234920,KOSDAQ
알에프세미,096610,KOSDAQ
옵티시스,109080,KOSDAQ
한울소재과학,091440,KOSDAQ
아시아경제,127710,KOSDAQ
동우팜투테이블,088910,KOSDAQ
제놀루션,225220,KOSDAQ
케어랩스,263700,KOSDAQ
더라미,032860,KOSDAQ
디에이피,066900,KOSDAQ
한네트,052600,KOSDAQ
빛과전자,069540,KOSDAQ
한국팩키지,037230,KOSDAQ
코스텍시스,355150,KOSDAQ
테크엘,064520,KOSDAQ
팸텍,271830,KOSDAQ
알엔투테크놀로지,148250,KOSDAQ
현우산업,092300,KOSDAQ
앱코,129890,KOSDAQ
포커스에이치엔에스,331380,KOSDAQ
HB인베스트먼트,440290,KOSDAQ
동국알앤에스,075970,KOSDAQ
유라클,088340,KOSDAQ
인산가,277410,KOSDAQ
나무기술,242040,KOSDAQ
바이오톡스텍,086040,KOSDAQ
TKG애강,022220,KOSDAQ
마니커에프앤지,195500,KOSDAQ
오텍,067170,KOSDAQ
우양,103840,KOSDAQ
텔콘RF제약,200230,KOSDAQ
아이퀘스트,262840,KOSDAQ
에프엔씨엔터,173940,KOSDAQ
신화인터텍,056700,KOSDAQ
리더스코스메틱,016100,KOSDAQ
삼일기업공사,002290,KOSDAQ
삼기,122350,KOSDAQ
서전기전,189860,KOSDAQ
모비릭스,348030,KOSDAQ
원풍,008370,KOSDAQ
CNT85,056730,KOSDAQ
제이티,089790,KOSDAQ
서암기계공업,100660,KOSDAQ
큐캐피탈,016600,KOSDAQ
썸에이지,208640,KOSDAQ
삼성스팩8호,448740,KOSDAQ
케이피엠테크,042040,KOSDAQ
핸디소프트,220180,KOSDAQ
코스나인,082660,KOSDAQ
위세아이텍,065370,KOSDAQ
애머릿지,900100,KOSDAQ
휴엠앤씨,263920,KOSDAQ
케이씨피드,025880,KOSDAQ
유에스티,263770,KOSDAQ
아이즈비전,031310,KOSDAQ
쎄니트,037760,KOSDAQ
모아라이프플러스,142760,KOSDAQ
우리산업홀딩스,072470,KOSDAQ
엔투텍,227950,KOSDAQ
아이윈플러스,123010,KOSDAQ
카티스,140430,KOSDAQ
루멘스,038060,KOSDAQ
피코그램,376180,KOSDAQ
모아데이타,288980,KOSDAQ
일신바이오,068330,KOSDAQ
성우전자,081580,KOSDAQ
승일,049830,KOSDAQ
파인메딕스,387570,KOSDAQ
엠아이큐브솔루션,373170,KOSDAQ
피씨디렉트,051380,KOSDAQ
파인텍,131760,KOSDAQ
디케이앤디,263020,KOSDAQ
이화공영,001840,KOSDAQ
아세아텍,050860,KOSDAQ
SGC E&C,016250,KOSDAQ
옴니시스템,057540,KOSDAQ
남화토건,091590,KOSDAQ
브레인즈컴퍼니,099390,KOSDAQ
제이엠티,094970,KOSDAQ
에스제이그룹,306040,KOSDAQ
코맥스,036690,KOSDAQ
네이블,153460,KOSDAQ
하이소닉,106080,KOSDAQ
대신정보통신,020180,KOSDAQ
에이루트,096690,KOSDAQ
듀오백,073190,KOSDAQ
피엔티엠에스,257370,KOSDAQ
와이엠,007530,KOSDAQ
영림원소프트랩,060850,KOSDAQ
삼륭물산,014970,KOSDAQ
하나금융25호스팩,435620,KOSDAQ
동방선기,099410,KOSDAQ
하이퍼코퍼레이션,065650,KOSDAQ
알피바이오,314140,KOSDAQ
씨싸이트,109670,KOSDAQ
에스켐,475660,KOSDAQ
뷰티스킨,406820,KOSDAQ
케이디켐,221980,KOSDAQ
신진에스엠,138070,KOSDAQ
힘스,238490,KOSDAQ
지니너스,389030,KOSDAQ
피델릭스,032580,KOSDAQ
앤디포스,238090,KOSDAQ
얼라인드,238120,KOSDAQ
엔에프씨,265740,KOSDAQ
오하임앤컴퍼니,309930,KOSDAQ
기가레인,049080,KOSDAQ
KH 미래물산,111870,KOSDAQ
포메탈,119500,KOSDAQ
NHN벅스,104200,KOSDAQ
바이오로그디바이스,208710,KOSDAQ
코이즈,121850,KOSDAQ
오공,045060,KOSDAQ
대창스틸,140520,KOSDAQ
탑코미디어,134580,KOSDAQ
이스트에이드,239340,KOSDAQ
뉴온,123840,KOSDAQ
오션인더블유,052300,KOSDAQ
미코바이오메드,214610,KOSDAQ
제주맥주,276730,KOSDAQ
소니드,060230,KOSDAQ
비비씨,318410,KOSDAQ
대성하이텍,129920,KOSDAQ
KBG,318000,KOSDAQ
아이티센엔텍,010280,KOSDAQ
한국맥널티,222980,KOSDAQ
윈하이텍,192390,KOSDAQ
진영,285800,KOSDAQ
네오티스,085910,KOSDAQ
티엔엔터테인먼트,131100,KOSDAQ
서연탑메탈,019770,KOSDAQ
엔텔스,069410,KOSDAQ
플랜티넷,075130,KOSDAQ
유진테크놀로지,240600,KOSDAQ
에스에이티,060540,KOSDAQ
내츄럴엔도텍,168330,KOSDAQ
프로티아,303360,KOSDAQ
백금T&A,046310,KOSDAQ
서진오토모티브,122690,KOSDAQ
카이노스메드,284620,KOSDAQ
원바이오젠,307280,KOSDAQ
옵티코어,380540,KOSDAQ
비씨월드제약,200780,KOSDAQ
YW,051390,KOSDAQ
케이씨티,089150,KOSDAQ
이루온,065440,KOSDAQ
씨이랩,189330,KOSDAQ
유니온커뮤니티,203450,KOSDAQ
엠브레인,169330,KOSDAQ
와이즈버즈,273060,KOSDAQ
오브젠,417860,KOSDAQ
상신전자,263810,KOSDAQ
에이치와이티씨,148930,KOSDAQ
씨큐브,101240,KOSDAQ
동일기연,032960,KOSDAQ
한일화학,007770,KOSDAQ
캡스톤파트너스,452300,KOSDAQ
키네마스터,139670,KOSDAQ
CSA 코스믹,083660,KOSDAQ
이에이트,418620,KOSDAQ
파버나인,177830,KOSDAQ
싸이버원,356890,KOSDAQ
폴라리스우노,114630,KOSDAQ
아이앤씨,052860,KOSDAQ
GH신소재,130500,KOSDAQ
핑거스토리,417180,KOSDAQ
체리부로,066360,KOSDAQ
배럴,267790,KOSDAQ
엠젠솔루션,032790,KOSDAQ
레이저쎌,412350,KOSDAQ
MIT,038340,KOSDAQ
이노시뮬레이션,274400,KOSDAQ
케이쓰리아이,431190,KOSDAQ
에스지헬스케어,398120,KOSDAQ
이미지스,115610,KOSDAQ
케이엠,083550,KOSDAQ
아이비젼웍스,469750,KOSDAQ
코셈,360350,KOSDAQ
디티앤씨,187220,KOSDAQ
캐스텍코리아,071850,KOSDAQ
에이텀,355690,KOSDAQ
헝셩그룹,900270,KOSDAQ
시큐브,131090,KOSDAQ
대성파인텍,104040,KOSDAQ
글로본,019660,KOSDAQ
서울제약,018680,KOSDAQ
큐라티스,348080,KOSDAQ
비스토스,419540,KOSDAQ
포인트모바일,318020,KOSDAQ
리튬포어스,073570,KOSDAQ
마이크로투나노,424980,KOSDAQ
TPC,048770,KOSDAQ
모아텍,033200,KOSDAQ
삼진,032750,KOSDAQ
오디텍,080520,KOSDAQ
이씨에스,067010,KOSDAQ
와토스코리아,079000,KOSDAQ
신한제11호스팩,452980,KOSDAQ
에코캡,128540,KOSDAQ
아우딘퓨쳐스,227610,KOSDAQ
케일럼,258610,KOSDAQ
이지트로닉스,377330,KOSDAQ
지니틱스,303030,KOSDAQ
아이크래프트,052460,KOSDAQ
우리이앤엘,153490,KOSDAQ
씨유메디칼,115480,KOSDAQ
엠에프씨,432980,KOSDAQ
삼성스팩7호,439250,KOSDAQ
신도기연,290520,KOSDAQ
메디앙스,014100,KOSDAQ
씨유박스,340810,KOSDAQ
코리아에셋투자증권,190650,KOSDAQ
비큐AI,148780,KOSDAQ
핌스,347770,KOSDAQ
TS트릴리온,317240,KOSDAQ
디에이테크놀로지,196490,KOSDAQ
네오펙트,290660,KOSDAQ
KB오토시스,024120,KOSDAQ
팬스타엔터프라이즈,054300,KOSDAQ
세화피앤씨,252500,KOSDAQ
그린생명과학,114450,KOSDAQ
한국큐빅,021650,KOSDAQ
나라셀라,405920,KOSDAQ
메이슨캐피탈,021880,KOSDAQ
한창산업,079170,KOSDAQ
휴림에이텍,078590,KOSDAQ
소프트센,032680,KOSDAQ
휴맥스홀딩스,028080,KOSDAQ
동양파일,228340,KOSDAQ
아이컴포넌트,059100,KOSDAQ
세림B&G,340440,KOSDAQ
스킨앤스킨,159910,KOSDAQ
플래티어,367000,KOSDAQ
삼일,032280,KOSDAQ
DH오토리드,290120,KOSDAQ
셀바이오휴먼텍,318160,KOSDAQ
엔젠바이오,354200,KOSDAQ
나래나노텍,137080,KOSDAQ
윙스풋,335870,KOSDAQ
파인디지털,038950,KOSDAQ
티에스넥스젠,043220,KOSDAQ
에스티오,098660,KOSDAQ
삼보산업,009620,KOSDAQ
프럼파스트,035200,KOSDAQ
디와이씨,310870,KOSDAQ
대성미생물,036480,KOSDAQ
스튜디오삼익,415380,KOSDAQ
코퍼스코리아,322780,KOSDAQ
CS,065770,KOSDAQ
아이윈,090150,KOSDAQ
한빛소프트,047080,KOSDAQ
무림SP,001810,KOSDAQ
모헨즈,006920,KOSDAQ
피엠티,147760,KOSDAQ
이노룰스,296640,KOSDAQ
휴네시온,290270,KOSDAQ
대한과학,131220,KOSDAQ
누보,332290,KOSDAQ
누리플렉스,040160,KOSDAQ
플레이위드,023770,KOSDAQ
프리시젼바이오,335810,KOSDAQ
신원종합개발,017000,KOSDAQ
제이에스티나,026040,KOSDAQ
대동스틸,048470,KOSDAQ
젠큐릭스,229000,KOSDAQ
링크드,193250,KOSDAQ
드림인사이트,362990,KOSDAQ
넥스턴바이오,089140,KOSDAQ
디지캡,197140,KOSDAQ
이원컴포텍,088290,KOSDAQ
신화콘텍,187270,KOSDAQ
멕아이씨에스,058110,KOSDAQ
크린앤사이언스,045520,KOSDAQ
비엘팜텍,065170,KOSDAQ
형지I&C,011080,KOSDAQ
케이웨더,068100,KOSDAQ
바른손이앤에이,035620,KOSDAQ
빛샘전자,072950,KOSDAQ
조아제약,034940,KOSDAQ
나노,187790,KOSDAQ
원일특강,012620,KOSDAQ
CBI,013720,KOSDAQ
솔트웨어,328380,KOSDAQ
모코엠시스,333050,KOSDAQ
성우테크론,045300,KOSDAQ
부스타,008470,KOSDAQ
바른손,018700,KOSDAQ
유투바이오,221800,KOSDAQ
세중,039310,KOSDAQ
라닉스,317120,KOSDAQ
넥스트아이,137940,KOSDAQ
오스템,031510,KOSDAQ
DH오토웨어,025440,KOSDAQ
기산텔레콤,035460,KOSDAQ
우리엔터프라이즈,037400,KOSDAQ
SGA솔루션즈,184230,KOSDAQ
쎄노텍,222420,KOSDAQ
영우디에스피,143540,KOSDAQ
시큐센,232830,KOSDAQ
S&K폴리텍,091340,KOSDAQ
율촌,146060,KOSDAQ
휴럼,353190,KOSDAQ
셀피글로벌,068940,KOSDAQ
팜스빌,318010,KOSDAQ
로지시스,067730,KOSDAQ
판타지오,032800,KOSDAQ
코아시아씨엠,196450,KOSDAQ
아이스크림에듀,289010,KOSDAQ
플라즈맵,405000,KOSDAQ
압타머사이언스,291650,KOSDAQ
캔버스엔,210120,KOSDAQ
엔에이치스팩29호,451700,KOSDAQ
협진,138360,KOSDAQ
아이티아이즈,372800,KOSDAQ
엑스큐어,070300,KOSDAQ
손오공,066910,KOSDAQ
제넨바이오,072520,KOSDAQ
엑시온그룹,069920,KOSDAQ
케이바이오,038530,KOSDAQ
한주라이트메탈,198940,KOSDAQ
유디엠텍,389680,KOSDAQ
바이오인프라,199730,KOSDAQ
웰크론한텍,076080,KOSDAQ
진바이오텍,086060,KOSDAQ
에스씨엠생명과학,298060,KOSDAQ
한주에이알티,058450,KOSDAQ
우정바이오,215380,KOSDAQ
제이엠아이,033050,KOSDAQ
캐리,313760,KOSDAQ
하이즈항공,221840,KOSDAQ
아즈텍WB,032080,KOSDAQ
ES큐브,050120,KOSDAQ
에스엘에스바이오,246250,KOSDAQ
이엠앤아이,083470,KOSDAQ
브이씨,365900,KOSDAQ
피앤씨테크,237750,KOSDAQ
알로이스,297570,KOSDAQ
선샤인푸드,217620,KOSDAQ
나노씨엠에스,247660,KOSDAQ
에이에프더블류,312610,KOSDAQ
이스트아시아홀딩스,900110,KOSDAQ
지엔코,065060,KOSDAQ
삼영에스앤씨,361670,KOSDAQ
동양에스텍,060380,KOSDAQ
엑사이엔씨,054940,KOSDAQ
우진비앤지,018620,KOSDAQ
에스폴리텍,050760,KOSDAQ
위니아에이드,377460,KOSDAQ
씨엔플러스,115530,KOSDAQ
에스에너지,095910,KOSDAQ
딜리,131180,KOSDAQ
동일스틸럭스,023790,KOSDAQ
해성옵틱스,076610,KOSDAQ
셀레믹스,331920,KOSDAQ
KB제27호스팩,464680,KOSDAQ
성창오토텍,080470,KOSDAQ
뉴인텍,012340,KOSDAQ
비피도,238200,KOSDAQ
지란지교시큐리티,208350,KOSDAQ
인바이오,352940,KOSDAQ
신시웨이,290560,KOSDAQ
풍강,093380,KOSDAQ
전진바이오팜,110020,KOSDAQ
